Module	Section	Sample Name	Source
Picard	DuplicationMetrics	Rat-White-Adipose2_S8	/home/xli6/projects/motrpac/picard/picard_output/Rat-White-Adipose2_S8.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	Rat-Liver_S6	/home/xli6/projects/motrpac/picard/picard_output/Rat-Liver_S6.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	PAX3-Thaw-2x_S4	/home/xli6/projects/motrpac/picard/picard_output/PAX3-Thaw-2x_S4.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	PAX2-Thaw-2x_S3	/home/xli6/projects/motrpac/picard/picard_output/PAX2-Thaw-2x_S3.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	Rat-White-Adipose1_S7	/home/xli6/projects/motrpac/picard/picard_output/Rat-White-Adipose1_S7.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	PAX3-Thaw-1x_S2	/home/xli6/projects/motrpac/picard/picard_output/PAX3-Thaw-1x_S2.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	Rat-Muscle_S5	/home/xli6/projects/motrpac/picard/picard_output/Rat-Muscle_S5.Aligned.sortedByCoord_markdup_metrix.txt
Picard	DuplicationMetrics	PAX2-Thaw-1x_S1	/home/xli6/projects/motrpac/picard/picard_output/PAX2-Thaw-1x_S1.Aligned.sortedByCoord_markdup_metrix.txt
Picard	BaseDistributionByCycle	PAX2-Thaw-1x_S1_R2	/home/xli6/projects/motrpac/picard/picard_output/PAX2-Thaw-1x_S1.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PAX2-Thaw-2x_S3_R1	/home/xli6/projects/motrpac/picard/picard_output/PAX2-Thaw-2x_S3.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PAX3-Thaw-1x_S2_R1	/home/xli6/projects/motrpac/picard/picard_output/PAX3-Thaw-1x_S2.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Rat-Muscle_S5_R2	/home/xli6/projects/motrpac/picard/picard_output/Rat-Muscle_S5.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Rat-Muscle_S5_R1	/home/xli6/projects/motrpac/picard/picard_output/Rat-Muscle_S5.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PAX3-Thaw-2x_S4_R2	/home/xli6/projects/motrpac/picard/picard_output/PAX3-Thaw-2x_S4.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PAX3-Thaw-2x_S4_R1	/home/xli6/projects/motrpac/picard/picard_output/PAX3-Thaw-2x_S4.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PAX2-Thaw-2x_S3_R2	/home/xli6/projects/motrpac/picard/picard_output/PAX2-Thaw-2x_S3.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PAX3-Thaw-1x_S2_R2	/home/xli6/projects/motrpac/picard/picard_output/PAX3-Thaw-1x_S2.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Rat-Liver_S6_R1	/home/xli6/projects/motrpac/picard/picard_output/Rat-Liver_S6.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Rat-Liver_S6_R2	/home/xli6/projects/motrpac/picard/picard_output/Rat-Liver_S6.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Rat-White-Adipose2_S8_R1	/home/xli6/projects/motrpac/picard/picard_output/Rat-White-Adipose2_S8.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Rat-White-Adipose2_S8_R2	/home/xli6/projects/motrpac/picard/picard_output/Rat-White-Adipose2_S8.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Rat-White-Adipose1_S7_R1	/home/xli6/projects/motrpac/picard/picard_output/Rat-White-Adipose1_S7.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Rat-White-Adipose1_S7_R2	/home/xli6/projects/motrpac/picard/picard_output/Rat-White-Adipose1_S7.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PAX2-Thaw-1x_S1_R1	/home/xli6/projects/motrpac/picard/picard_output/PAX2-Thaw-1x_S1.Aligned.sortedByCoord_multiple_metrics.txt.base_distribution_by_cycle_metrics
STAR	SummaryLog	Rat-White-Adipose2_S8	/home/xli6/projects/motrpac/star/output_bam/Rat-White-Adipose2_S8.Log.final.out
STAR	SummaryLog	Rat-White-Adipose1_S7	/home/xli6/projects/motrpac/star/output_bam/Rat-White-Adipose1_S7.Log.final.out
STAR	SummaryLog	PAX3-Thaw-2x_S4	/home/xli6/projects/motrpac/star/output_bam/PAX3-Thaw-2x_S4.Log.final.out
STAR	SummaryLog	PAX2-Thaw-2x_S3	/home/xli6/projects/motrpac/star/output_bam/PAX2-Thaw-2x_S3.Log.final.out
STAR	SummaryLog	Rat-Liver_S6	/home/xli6/projects/motrpac/star/output_bam/Rat-Liver_S6.Log.final.out
STAR	SummaryLog	PAX3-Thaw-1x_S2	/home/xli6/projects/motrpac/star/output_bam/PAX3-Thaw-1x_S2.Log.final.out
STAR	SummaryLog	Rat-Muscle_S5	/home/xli6/projects/motrpac/star/output_bam/Rat-Muscle_S5.Log.final.out
STAR	SummaryLog	PAX2-Thaw-1x_S1	/home/xli6/projects/motrpac/star/output_bam/PAX2-Thaw-1x_S1.Log.final.out
Rsem	all_sections	Rat-White-Adipose2_S8	/home/xli6/projects/motrpac/rsem/rsem_output/Rat-White-Adipose2_S8.Aligned.toTranscriptome.stat/Rat-White-Adipose2_S8.Aligned.toTranscriptome.cnt
Rsem	all_sections	Rat-White-Adipose1_S7	/home/xli6/projects/motrpac/rsem/rsem_output/Rat-White-Adipose1_S7.Aligned.toTranscriptome.stat/Rat-White-Adipose1_S7.Aligned.toTranscriptome.cnt
Rsem	all_sections	Rat-Muscle_S5	/home/xli6/projects/motrpac/rsem/rsem_output/Rat-Muscle_S5.Aligned.toTranscriptome.stat/Rat-Muscle_S5.Aligned.toTranscriptome.cnt
Rsem	all_sections	PAX2-Thaw-2x_S3	/home/xli6/projects/motrpac/rsem/rsem_output/PAX2-Thaw-2x_S3.Aligned.toTranscriptome.stat/PAX2-Thaw-2x_S3.Aligned.toTranscriptome.cnt
Rsem	all_sections	Rat-Liver_S6	/home/xli6/projects/motrpac/rsem/rsem_output/Rat-Liver_S6.Aligned.toTranscriptome.stat/Rat-Liver_S6.Aligned.toTranscriptome.cnt
Rsem	all_sections	PAX2-Thaw-1x_S1	/home/xli6/projects/motrpac/rsem/rsem_output/PAX2-Thaw-1x_S1.Aligned.toTranscriptome.stat/PAX2-Thaw-1x_S1.Aligned.toTranscriptome.cnt
Rsem	all_sections	PAX3-Thaw-2x_S4	/home/xli6/projects/motrpac/rsem/rsem_output/PAX3-Thaw-2x_S4.Aligned.toTranscriptome.stat/PAX3-Thaw-2x_S4.Aligned.toTranscriptome.cnt
Rsem	all_sections	PAX3-Thaw-1x_S2	/home/xli6/projects/motrpac/rsem/rsem_output/PAX3-Thaw-1x_S2.Aligned.toTranscriptome.stat/PAX3-Thaw-1x_S2.Aligned.toTranscriptome.cnt
